Case Number Eviction,Folio,Filing Date
2021-010468-CC-05,132300260180,16/04/2021
2021-010469-CC-05,3040080390030,16/04/2021
2021-010470-CC-05,141381522680,16/04/2021
2021-010471-CC-05,141381391020,16/04/2021
2021-010472-CC-05,3040020490030,16/04/2021
2021-010473-CC-05,132300260180,16/04/2021
2021-010474-CC-05,101120002020,16/04/2021
2021-010531-CC-05,131370340010,16/04/2021
2021-010532-CC-05,101050301010,16/04/2021
2021-010533-CC-05,101140301270,16/04/2021
2021-010534-CC-05,141370760010,16/04/2021
2021-010535-CC-05,141370760010,16/04/2021
2021-002509-CC-24,232020050460,19/04/2021
2021-002528-CC-24,232220221680,19/04/2021
2021-003665-CC-21,3530170330010,19/04/2021
2021-003666-CC-21,431200191630,19/04/2021
2021-003673-CC-21,431190040020,19/04/2021
2021-004428-CC-20,131130260360,19/04/2021
2021-008174-CC-26,3059140240020,19/04/2021
2021-008184-CC-26,3050300141000,19/04/2021
2021-008185-CC-26,3079030131600,19/04/2021
2021-008228-CC-26,1079210261610,19/04/2021
2021-008230-CC-26,3069270280010,19/04/2021
2021-008231-CC-26,3059030350010,19/04/2021
2021-010139-CC-23,1132060141560,19/04/2021
2021-010148-CC-23,622280620590,19/04/2021
2021-010601-CC-05,132310530010,19/04/2021
2021-010628-CC-05,131250770050,19/04/2021
2021-010629-CC-05,141030120291,19/04/2021
2021-010630-CC-05,141380033810,19/04/2021
2021-010633-CC-05,132300060230,19/04/2021
2021-010634-CC-05,131320440630,19/04/2021
2021-010635-CC-05,141381571660,19/04/2021
2021-010636-CC-05,3049110250400,19/04/2021
2021-010637-CC-05,3049150260010,19/04/2021
2021-012879-CC-25,3040160041025,19/04/2021
2021-002529-CC-24,232220221680,20/04/2021
2021-004499-CC-20,3031150052500,20/04/2021
2021-004505-CC-20,3021350000136,20/04/2021
2021-004506-CC-20,3021350000136,20/04/2021
2021-004537-CC-20,3031030121160,20/04/2021
2021-004538-CC-20,3031110080090,20/04/2021
2021-008233-CC-26,3049330100120,20/04/2021
2021-008244-CC-26,1079210263170,20/04/2021
2021-008245-CC-26,3059240090020,20/04/2021
2021-008246-CC-26,3069330142090,20/04/2021
2021-008247-CC-26,3040310000180,20/04/2021
2021-008248-CC-26,3069270280010,20/04/2021
2021-008249-CC-26,3060170200010,20/04/2021
2021-008259-CC-26,3069130030010,20/04/2021
2021-008260-CC-26,3060060220140,20/04/2021
2021-008276-CC-26,3060180150020,20/04/2021
2021-008292-CC-26,1079290111300,20/04/2021
2021-008293-CC-26,3059330353110,20/04/2021
2021-010170-CC-23,3021270310010,20/04/2021
2021-010179-CC-23,3012311010050,20/04/2021
2021-010185-CC-23,3421120290010,20/04/2021
2021-010217-CC-23,3021140120080,20/04/2021
2021-010218-CC-23,3021140120070,20/04/2021
2021-010225-CC-23,3021140120070,20/04/2021
2021-010254-CC-23,3021340170010,20/04/2021
2021-010265-CC-23,622300250200,20/04/2021
2021-010266-CC-23,622200330050,20/04/2021
2021-010267-CC-23,622200330050,20/04/2021
2021-010638-CC-05,2540060011370,20/04/2021
2021-010639-CC-05,2540060011370,20/04/2021
2021-010640-CC-05,2540060011370,20/04/2021
2021-010697-CC-05,2540060011370,20/04/2021
2021-010698-CC-05,2540060011370,20/04/2021
2021-010699-CC-05,3040040963610,20/04/2021
2021-010700-CC-05,2540060011370,20/04/2021
2021-010701-CC-05,141100100010,20/04/2021
2021-010702-CC-05,141380510350,20/04/2021
2021-010777-CC-05,141380510030,20/04/2021
2021-010778-CC-05,141370760010,20/04/2021
2021-010779-CC-05,131340140030,20/04/2021
2021-010780-CC-05,131320141240,20/04/2021
2021-010781-CC-05,131320141240,20/04/2021
2021-010782-CC-05,131320141240,20/04/2021
2021-010783-CC-05,131320141240,20/04/2021
2021-010784-CC-05,131320141240,20/04/2021
2021-010785-CC-05,131320141240,20/04/2021
2021-010786-CC-05,141391643020,20/04/2021
2021-010799-CC-05,131320141240,20/04/2021
2021-013015-CC-25,3040230650020,20/04/2021
2021-013016-CC-25,141200720020,20/04/2021
2021-002531-CC-24,242031180080,21/04/2021
2021-004541-CC-20,3031020021890,21/04/2021
2021-004571-CC-20,3031110440260,21/04/2021
2021-008304-CC-26,3049110000010,21/04/2021
2021-008347-CC-26,3069120322110,21/04/2021
2021-008419-CC-26,3069270170010,21/04/2021
2021-008420-CC-26,3059240350010,21/04/2021
2021-010364-CC-23,3020110500011,21/04/2021
2021-010372-CC-23,3022070420080,21/04/2021
2021-010374-CC-23,3421080072150,21/04/2021
2021-010378-CC-23,621250080130,21/04/2021
2021-010394-CC-23,621260143670,21/04/2021
2021-010395-CC-23,821220000170,21/04/2021
2021-010808-CC-05,141090241130,21/04/2021
2021-010879-CC-05,141030150110,21/04/2021
2021-010880-CC-05,140010041140,21/04/2021
2021-010882-CC-05,132310530010,21/04/2021
2021-010883-CC-05,141370510230,21/04/2021
2021-010884-CC-05,3030540940010,21/04/2021
2021-010885-CC-05,3030540940010,21/04/2021
2021-010886-CC-05,3030540940010,21/04/2021
2021-010887-CC-05,3030540940010,21/04/2021
2021-010888-CC-05,3030540940010,21/04/2021
2021-010889-CC-05,141380040020,21/04/2021
2021-010890-CC-05,3040040290010,21/04/2021
2021-010891-CC-05,2540060011370,21/04/2021
2021-010892-CC-05,141030400020,21/04/2021
2021-010893-CC-05,132190130020,21/04/2021
2021-010894-CC-05,132190130020,21/04/2021
2021-010895-CC-05,132190130020,21/04/2021
2021-010896-CC-05,132190130020,21/04/2021
2021-010897-CC-05,132190130020,21/04/2021
2021-010898-CC-05,132190130020,21/04/2021
2021-010899-CC-05,132190130020,21/04/2021
2021-010900-CC-05,132190130020,21/04/2021
2021-010927-CC-05,141160153320,21/04/2021
2021-002631-CC-24,232020081240,22/04/2021
2021-003754-CC-21,430020000019,22/04/2021
2021-004595-CC-20,131140270990,22/04/2021
2021-004618-CC-20,3031090070010,22/04/2021
2021-004656-CC-20,131140430740,22/04/2021
2021-004659-CC-20,131140160670,22/04/2021
2021-004766-CC-20,3031100290100,22/04/2021
2021-008382-CC-26,3050020891330,22/04/2021
2021-008389-CC-26,3059270270050,22/04/2021
2021-008421-CC-26,3069270280010,22/04/2021
2021-008422-CC-26,3059090060011,22/04/2021
2021-008423-CC-26,1079150200020,22/04/2021
2021-008424-CC-26,3050320101370,22/04/2021
2021-008524-CC-26,3050040010370,22/04/2021
2021-008551-CC-26,3059060050210,22/04/2021
2021-008552-CC-26,3079040100720,22/04/2021
2021-008553-CC-26,3069330141970,22/04/2021
2021-008554-CC-26,3059030484470,22/04/2021
2021-008591-CC-26,3059140770050,22/04/2021
2021-010424-CC-23,3021270310010,22/04/2021
2021-010431-CC-23,3411330160550,22/04/2021
2021-010434-CC-23,3122110400010,22/04/2021
2021-010446-CC-23,3020110803190,22/04/2021
2021-010447-CC-23,821220090190,22/04/2021
2021-010481-CC-23,821280070230,22/04/2021
2021-010482-CC-23,622190111280,22/04/2021
2021-010483-CC-23,821280070230,22/04/2021
2021-010485-CC-23,821280070230,22/04/2021
2021-010488-CC-23,821280070230,22/04/2021
2021-010489-CC-23,132070540170,22/04/2021
2021-010497-CC-23,821280070230,22/04/2021
2021-010499-CC-23,821220090190,22/04/2021
2021-010942-CC-05,141020065700,22/04/2021
2021-010943-CC-05,132190130040,22/04/2021
2021-010944-CC-05,132190130010,22/04/2021
2021-010946-CC-05,132190130010,22/04/2021
2021-010947-CC-05,141100090320,22/04/2021
2021-010948-CC-05,131240290100,22/04/2021
2021-010949-CC-05,132190130010,22/04/2021
2021-010950-CC-05,132190130010,22/04/2021
2021-010951-CC-05,132190130010,22/04/2021
2021-010952-CC-05,132190130010,22/04/2021
2021-010953-CC-05,102080101150,22/04/2021
2021-010954-CC-05,3530340070020,22/04/2021
2021-010955-CC-05,131360961880,22/04/2021
2021-010956-CC-05,141020063690,22/04/2021
2021-010957-CC-05,3530270010140,22/04/2021
2021-010958-CC-05,3530270010140,22/04/2021
2021-010959-CC-05,131250770050,22/04/2021
2021-010960-CC-05,3530270010140,22/04/2021
2021-002649-CC-24,232020081880,23/04/2021
2021-003805-CC-21,420260010746,23/04/2021
2021-004722-CC-20,3031120210321,23/04/2021
2021-004723-CC-20,3031110250110,23/04/2021
2021-004724-CC-20,131220470491,23/04/2021
2021-004725-CC-20,131120350090,23/04/2021
2021-004726-CC-20,131220470491,23/04/2021
2021-008592-CC-26,3059260170140,23/04/2021
2021-010565-CC-23,621260162850,23/04/2021
2021-010588-CC-23,131130570880,23/04/2021
2021-010589-CC-23,3421040010240,23/04/2021
2021-010616-CC-23,722160060060,23/04/2021
2021-010635-CC-23,722160070051,23/04/2021
2021-010637-CC-23,622210340011,23/04/2021
2021-010638-CC-23,622190072710,23/04/2021
2021-010639-CC-23,622210340011,23/04/2021
2021-010656-CC-23,3012310450970,23/04/2021
2021-011161-CC-05,141210160550,23/04/2021
2021-011162-CC-05,3040040220030,23/04/2021
2021-011163-CC-05,102050302085,23/04/2021
2021-002701-CC-24,232220190200,26/04/2021
2021-002703-CC-24,232100131040,26/04/2021
2021-003807-CC-21,431080072450,26/04/2021
2021-004881-CC-20,3031020000420,26/04/2021
2021-004882-CC-20,131220470510,26/04/2021
2021-004884-CC-20,3031020000420,26/04/2021
2021-004885-CC-20,3021350000136,26/04/2021
2021-004887-CC-20,3021350000136,26/04/2021
2021-004889-CC-20,3021350000136,26/04/2021
2021-008761-CC-26,1079200100460,26/04/2021
2021-008762-CC-26,3069340170010,26/04/2021
2021-008763-CC-26,3059010550020,26/04/2021
2021-008764-CC-26,3059330180360,26/04/2021
2021-008765-CC-26,3069340170010,26/04/2021
2021-008768-CC-26,3060170200010,26/04/2021
2021-008770-CC-26,3079030310015,26/04/2021
2021-008780-CC-26,3069340240010,26/04/2021
2021-008782-CC-26,3059040650480,26/04/2021
2021-008784-CC-26,3069260330010,26/04/2021
2021-010707-CC-23,821220032280,26/04/2021
2021-010739-CC-23,3022080240010,26/04/2021
2021-010742-CC-23,3021140120070,26/04/2021
2021-010753-CC-23,722170030750,26/04/2021
2021-010773-CC-23,722080060010,26/04/2021
2021-010774-CC-23,3020120170010,26/04/2021
2021-010775-CC-23,3020120170010,26/04/2021
2021-010780-CC-23,132080340010,26/04/2021
2021-010782-CC-23,132080340010,26/04/2021
2021-010783-CC-23,722090160010,26/04/2021
2021-010784-CC-23,3022050374510,26/04/2021
2021-010785-CC-23,132080340010,26/04/2021
2021-010786-CC-23,3421040010400,26/04/2021
2021-010792-CC-23,132080340010,26/04/2021
2021-010795-CC-23,3421040010400,26/04/2021
2021-010803-CC-23,622210170010,26/04/2021
2021-010804-CC-23,3020120180010,26/04/2021
2021-010805-CC-23,3022060430040,26/04/2021
2021-010806-CC-23,3020120180010,26/04/2021
2021-010807-CC-23,2822030710010,26/04/2021
2021-010808-CC-23,132080340010,26/04/2021
2021-011237-CC-05,132300260180,26/04/2021
2021-011238-CC-05,3530220290320,26/04/2021
2021-011239-CC-05,132300260180,26/04/2021
2021-011240-CC-05,132300260180,26/04/2021
2021-011241-CC-05,141150260600,26/04/2021
2021-011242-CC-05,132300260180,26/04/2021
2021-011271-CC-05,132300260180,26/04/2021
2021-011272-CC-05,131250930050,26/04/2021
2021-011273-CC-05,131250930030,26/04/2021
2021-011274-CC-05,131350100030,26/04/2021
2021-011275-CC-05,132300260180,26/04/2021
2021-011276-CC-05,141100100010,26/04/2021
2021-011277-CC-05,132300260180,26/04/2021
2021-011278-CC-05,3040040290010,26/04/2021
2021-011279-CC-05,141370760010,26/04/2021
2021-013709-CC-25,140010057470,26/04/2021
2021-013768-CC-25,3040080000120,26/04/2021
2021-002821-CC-24,1322270012580,27/04/2021
2021-003861-CC-21,431070180831,27/04/2021
2021-003930-CC-21,420210318630,27/04/2021
2021-003931-CC-21,420210318630,27/04/2021
2021-004923-CC-20,131120660020,27/04/2021
2021-004986-CC-20,3031110270070,27/04/2021
2021-005018-CC-20,431080071061,27/04/2021
2021-008785-CC-26,3050320000640,27/04/2021
2021-008788-CC-26,3069130130040,27/04/2021
2021-008797-CC-26,3049160150630,27/04/2021
2021-008808-CC-26,3350320071030,27/04/2021
2021-008809-CC-26,3069340240010,27/04/2021
2021-008822-CC-26,3060050600030,27/04/2021
2021-010843-CC-23,821220032010,27/04/2021
2021-010850-CC-23,821220032010,27/04/2021
2021-010856-CC-23,821220032010,27/04/2021
2021-010858-CC-23,821220032010,27/04/2021
2021-010860-CC-23,821220032010,27/04/2021
2021-010864-CC-23,621250280040,27/04/2021
2021-010867-CC-23,821220032010,27/04/2021
2021-010870-CC-23,3421150030790,27/04/2021
2021-010872-CC-23,821220032010,27/04/2021
2021-010875-CC-23,821220032010,27/04/2021
2021-010896-CC-23,821220032010,27/04/2021
2021-010904-CC-23,821220032010,27/04/2021
2021-010918-CC-23,821220032010,27/04/2021
2021-010920-CC-23,821220032010,27/04/2021
2021-010964-CC-23,3020110050010,27/04/2021
2021-010992-CC-23,622280170330,27/04/2021
2021-010996-CC-23,3020110808380,27/04/2021
2021-011003-CC-23,622210340011,27/04/2021
2021-011006-CC-23,3022180040020,27/04/2021
2021-011007-CC-23,3012311270010,27/04/2021
2021-011008-CC-23,3012311270010,27/04/2021
2021-011009-CC-23,3012311270020,27/04/2021
2021-011010-CC-23,3012310010010,27/04/2021
2021-011011-CC-23,622190001720,27/04/2021
2021-011390-CC-05,131310181940,27/04/2021
2021-011395-CC-05,3530340060010,27/04/2021
2021-011396-CC-05,102000301200,27/04/2021
2021-011397-CC-05,131350191790,27/04/2021
2021-011409-CC-05,141090190160,27/04/2021
2021-011410-CC-05,141090190160,27/04/2021
2021-011411-CC-05,132310653050,27/04/2021
2021-011412-CC-05,141210073410,27/04/2021
2021-011413-CC-05,141210073420,27/04/2021
2021-011414-CC-05,141210073420,27/04/2021
2021-011415-CC-05,141210073400,27/04/2021
2021-011416-CC-05,141210073410,27/04/2021
2021-011417-CC-05,131370370020,27/04/2021
2021-011418-CC-05,131350052400,27/04/2021
2021-011419-CC-05,131360891710,27/04/2021
2021-011420-CC-05,141020140110,27/04/2021
2021-013951-CC-25,940250200170,27/04/2021
2021-013961-CC-25,341170081230,27/04/2021
2021-013974-CC-25,3040171080110,27/04/2021
2021-003932-CC-21,3530220330200,28/04/2021
2021-003933-CC-21,3220210020010,28/04/2021
2021-003934-CC-21,2730030010102,28/04/2021
2021-003952-CC-21,430022040020,28/04/2021
2021-003953-CC-21,430022040020,28/04/2021
2021-003975-CC-21,3530170350450,28/04/2021
2021-003977-CC-21,420350710020,28/04/2021
2021-003978-CC-21,420342230460,28/04/2021
2021-003979-CC-21,420342230580,28/04/2021
2021-003980-CC-21,420342230650,28/04/2021
2021-003981-CC-21,420342231340,28/04/2021
2021-005031-CC-20,131140271200,28/04/2021
2021-005056-CC-20,131260080430,28/04/2021
2021-005057-CC-20,131260361090,28/04/2021
2021-008816-CC-26,3059240090010,28/04/2021
2021-008820-CC-26,3660050060620,28/04/2021
2021-008826-CC-26,3059030010010,28/04/2021
2021-008827-CC-26,3059130030110,28/04/2021
2021-008890-CC-26,3050040170200,28/04/2021
2021-008891-CC-26,3060060160010,28/04/2021
2021-008892-CC-26,1079210030260,28/04/2021
2021-008893-CC-26,3069230130010,28/04/2021
2021-008894-CC-26,3069230130010,28/04/2021
2021-008914-CC-26,3060060160010,28/04/2021
2021-008915-CC-26,3060060160010,28/04/2021
2021-011036-CC-23,3012311270010,28/04/2021
2021-011043-CC-23,3022180040020,28/04/2021
2021-011048-CC-23,3022180040020,28/04/2021
2021-011065-CC-23,132070390170,28/04/2021
2021-011126-CC-23,3421170031380,28/04/2021
2021-011208-CC-23,132080340010,28/04/2021
2021-011214-CC-23,621240021420,28/04/2021
2021-011225-CC-23,722160070051,28/04/2021
2021-011236-CC-23,722160070051,28/04/2021
2021-011237-CC-23,3020110806710,28/04/2021
2021-011428-CC-05,132300270050,28/04/2021
2021-011429-CC-05,3040160020550,28/04/2021
2021-011430-CC-05,132300270010,28/04/2021
2021-011431-CC-05,131360990010,28/04/2021
2021-011432-CC-05,131360990010,28/04/2021
2021-011439-CC-05,3059360050550,28/04/2021
2021-011455-CC-05,3030540940010,28/04/2021
2021-011456-CC-05,3030540940010,28/04/2021
2021-011457-CC-05,3030540940010,28/04/2021
2021-011458-CC-05,141381700010,28/04/2021
2021-011461-CC-05,132300270050,28/04/2021
2021-011462-CC-05,132300270050,28/04/2021
2021-011463-CC-05,131360051270,28/04/2021
2021-011464-CC-05,131360051270,28/04/2021
2021-011465-CC-05,132310770010,28/04/2021
2021-011466-CC-05,132300270050,28/04/2021
2021-011467-CC-05,131340740010,28/04/2021
2021-011468-CC-05,131250930050,28/04/2021
2021-011470-CC-05,131250930050,28/04/2021
2021-011471-CC-05,131340420020,28/04/2021
2021-011472-CC-05,141020020570,28/04/2021
2021-011473-CC-05,131250930050,28/04/2021
2021-011474-CC-05,141380031340,28/04/2021
2021-011475-CC-05,141030160280,28/04/2021
2021-011490-CC-05,132310770010,28/04/2021
2021-011530-CC-05,132310770010,28/04/2021
2021-011531-CC-05,141370360010,28/04/2021
2021-011532-CC-05,132310770010,28/04/2021
2021-011533-CC-05,131360090050,28/04/2021
2021-011534-CC-05,101110601090,28/04/2021
2021-011535-CC-05,3030540940010,28/04/2021
2021-011536-CC-05,3040040220030,28/04/2021
2021-011537-CC-05,102060101120,28/04/2021
2021-012035-CC-05,131130640420,28/04/2021
2021-014145-CC-25,3040350560030,28/04/2021
2021-014147-CC-25,3040350560010,28/04/2021
2021-002875-CC-24,232230140180,29/04/2021
2021-004049-CC-21,3530180191090,29/04/2021
2021-004050-CC-21,3530190010500,29/04/2021
2021-004051-CC-21,3530190010500,29/04/2021
2021-004052-CC-21,3530190010500,29/04/2021
2021-004053-CC-21,420271160160,29/04/2021
2021-004054-CC-21,3530190010500,29/04/2021
2021-005146-CC-20,131140431610,29/04/2021
2021-005147-CC-20,3031210070130,29/04/2021
2021-005187-CC-20,131230210330,29/04/2021
2021-005303-CC-20,3021350000136,29/04/2021
2021-005306-CC-20,131140190140,29/04/2021
2021-005308-CC-20,131140190140,29/04/2021
2021-005310-CC-20,431080013550,29/04/2021
2021-009055-CC-26,3050050180980,29/04/2021
2021-009078-CC-26,1678240210180,29/04/2021
2021-009079-CC-26,1678240070600,29/04/2021
2021-009081-CC-26,3059240090020,29/04/2021
2021-009205-CC-26,3060060160010,29/04/2021
2021-009206-CC-26,3059090060012,29/04/2021
2021-009207-CC-26,3079040430010,29/04/2021
2021-009208-CC-26,3049090170220,29/04/2021
2021-011312-CC-23,622300310380,29/04/2021
2021-011458-CC-23,3012310010010,29/04/2021
2021-011481-CC-23,3012310010010,29/04/2021
2021-011482-CC-23,3012310010010,29/04/2021
2021-011538-CC-05,141391643020,29/04/2021
2021-011538-CC-23,622300071270,29/04/2021
2021-011539-CC-23,3021140120080,29/04/2021
2021-011540-CC-23,3020010010080,29/04/2021
2021-011555-CC-23,3021140120080,29/04/2021
2021-011594-CC-23,3020110730890,29/04/2021
2021-011595-CC-23,3421120280450,29/04/2021
2021-011597-CC-05,141020064570,29/04/2021
2021-011689-CC-05,141381261070,29/04/2021
2021-011711-CC-05,141020063130,29/04/2021
2021-011848-CC-05,102020601010,29/04/2021
2021-011849-CC-05,132310530010,29/04/2021
2021-011850-CC-05,132310530010,29/04/2021
2021-011851-CC-05,141380930010,29/04/2021
2021-011852-CC-05,101020401020,29/04/2021
2021-011853-CC-05,3030230460460,29/04/2021
2021-011854-CC-05,131310110360,29/04/2021
2021-011855-CC-05,3030230460190,29/04/2021
2021-011856-CC-05,141020058820,29/04/2021
2021-011857-CC-05,141381223880,29/04/2021
2021-011858-CC-05,141030400160,29/04/2021
2021-011859-CC-05,141380500100,29/04/2021
2021-011860-CC-05,141100631060,29/04/2021
2021-011861-CC-05,141030290210,29/04/2021
2021-011862-CC-05,3040040290010,29/04/2021
2021-011863-CC-05,141030290210,29/04/2021
2021-011865-CC-05,3530340040020,29/04/2021
2021-014422-CC-25,3040320270010,29/04/2021
2021-005307-CC-20,3031280112870,30/04/2021
2021-005445-CC-20,131230120790,30/04/2021
2021-009538-CC-26,3660090100120,30/04/2021
2021-009587-CC-26,3069120081534,30/04/2021
2021-009588-CC-26,3059320004610,30/04/2021
2021-011781-CC-23,722090370500,30/04/2021
2021-011816-CC-23,821280120020,30/04/2021
2021-011864-CC-05,141030141610,30/04/2021
2021-011868-CC-05,132300270050,30/04/2021
2021-011875-CC-05,132300270050,30/04/2021
2021-011877-CC-05,132300270050,30/04/2021
2021-011917-CC-05,141370360010,30/04/2021
2021-011918-CC-05,1078120190790,30/04/2021
2021-011923-CC-05,131360990010,30/04/2021
2021-011924-CC-05,131360990010,30/04/2021
2021-011936-CC-05,141370360010,30/04/2021
2021-011945-CC-05,131360090050,30/04/2021
2021-011965-CC-05,141370360010,30/04/2021
2021-012025-CC-05,132310770010,30/04/2021
2021-012036-CC-05,3030350210001,30/04/2021
2021-012037-CC-05,131340010010,30/04/2021
2021-012038-CC-05,141370360010,30/04/2021
2021-012039-CC-05,131360090050,30/04/2021
2021-012044-CC-05,141370360010,30/04/2021
2021-012062-CC-05,131370310170,30/04/2021
2021-012063-CC-05,3049040101540,30/04/2021
2021-003431-CC-24,2332090110120,2021-05-03
2021-003570-CC-24,242030091651,2021-05-03
2021-003589-CC-24,131250193210,2021-05-03
2021-003642-CC-24,1222260150310,2021-05-03
2021-004122-CC-21,3530220250010,2021-05-03
2021-005631-CC-20,131270390300,2021-05-03
2021-005657-CC-20,3031150056050,2021-05-03
2021-005674-CC-20,3031110340300,2021-05-03
2021-005677-CC-20,131130300200,2021-05-03
2021-005711-CC-20,131230372760,2021-05-03
2021-005712-CC-20,3031160096310,2021-05-03
2021-010518-CC-26,3059260170140,2021-05-03
2021-010519-CC-26,3069260330010,2021-05-03
2021-010520-CC-26,3350330600010,2021-05-03
2021-010521-CC-26,3060060670015,2021-05-03
